ID ARTICULO,ISBN,IDEDITOR,DESCEDITOR,TITULO,CONSIGNADO,DEPOSITO,FALLADOS,DISPONIBLE,CADENA,TOTAL,COSTO,PVP,SECCION,GRUPO,FAMILIA,SUBFAMILIA,PESO,Sucursal Depósito 02,Sucursal Depósito 03,Sucursal Aeropuerto 03,Sucursal Sur 07,Sucursal Norte 08,Sucursal AMBA 28,Sucursal Centro 08,Sucursal Centro 09,Sucursal AMBA 29,Sucursal AMBA 30,Sucursal AMBA 31,Sucursal AMBA 32,Sucursal Costa 08,Sucursal Centro 10,Sucursal Norte 09,Sucursal AMBA 33,Sucursal Costa 09,Sucursal Sur 08,Sucursal AMBA 34,Sucursal AMBA 35,Sucursal AMBA 36,Sucursal Costa 10,Sucursal Mayorista 02,Sucursal Sur 09,Sucursal Norte 10,Sucursal AMBA 37,Sucursal AMBA 38,Sucursal Aeropuerto 04,Sucursal Feria 02,Sucursal Feria 03,Sucursal Feria 04,Sucursal Feria 05,Sucursal Feria 06,Sucursal Feria 07,Sucursal Feria 08,Sucursal AMBA 39,Sucursal Centro 11,Sucursal Norte 11,Sucursal Costa 11,Sucursal AMBA 40,Sucursal Costa 12,Sucursal Costa 13,Sucursal Costa 14,Sucursal Cuyo 05,Sucursal Cuyo 06,Sucursal Cuyo 07,Sucursal Sur 10,Sucursal AMBA 41,Sucursal AMBA 42,Sucursal AMBA 43,Sucursal Centro 12,Sucursal AMBA 44,Sucursal AMBA 45,Sucursal AMBA 46,Sucursal AMBA 47,Sucursal AMBA 48,Sucursal AMBA 49,Sucursal AMBA 50,Sucursal Norte 12,Sucursal Centro 13,Sucursal Centro 14,Sucursal Norte 13,Sucursal AMBA 51,Sucursal Cuyo 08,Sucursal AMBA 52,Sucursal Centro 15,Sucursal AMBA 53,Sucursal AMBA 54,Sucursal Sur 11,Sucursal Norte 14,Sucursal AMBA 55,Sucursal Sur 12,Sucursal AMBA 56,Sucursal AMBA 57
1026024,9781384900534,213,Ediciones del Río,La casa del sur,12,0,3,0,0,18,19.99,15226.91,LIBROS,Narrativa,Novela contemporánea,Tapa dura,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101842,9783215448793,214,Editorial Glaciar,El eco entre líneas,0,0,1,0,30,30,32823.22,45678.89,LIBROS,Infantil y Juvenil,Ilustrados,Bestsellers,,0,0,0,0,0,0,1,1,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
892722,9786621090016,215,Ediciones Litoral,El jardín invisible,0,0,0,0,1,1,6.95,95.04,LIBROS,Ciencias Sociales,Didácticos,Edición especial,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066817,9787071455413,216,Editorial Pampa,La torre perdido,0,0,0,0,0,0,122.09,226.05,JUGUETES Y VS,Ciencias Sociales,Referencia,Referencia,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067283,9783632142564,217,Editorial Pampa,El puente de las sombras,4,0,0,0,0,4,73.55,12871.16,LIBROS,Ciencias Sociales,Didácticos,Edición especial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024888,9786283562552,218,Ediciones Colina,La isla entre líneas,0,0,0,0,0,0,363.6,596.18,JUGUETES Y VS,Ciencias Sociales,Tapa dura,Referencia,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178307,9782806312554,219,Ediciones del Río,La ruta del sur,1227,1037,0,1059,1230,3954,2602.64,30697.08,LIBROS,Tecnología,Clásicos,Coleccionables,322.0,3,17,17,14,16,25,18,27,42,22,62,42,31,31,16,17,16,21,20,19,0,17,25,20,17,24,0,6,0,0,0,0,0,0,36,22,0,20,17,17,13,21,27,13,24,21,17,12,10,15,10,23,9,19,21,0,7,17,7,7,9,8,4,11,0,20,20,16,7,11,40,15,14,14
1169391,9789853341642,220,Ediciones del Río,La plaza perdido,1019,1245,9,1135,661,2659,3119.69,32975.16,LIBROS,Tecnología,Clásicos,Divulgación,470.0,10,12,9,8,5,12,10,9,11,3,18,21,9,7,17,13,5,16,5,3,0,12,11,6,7,7,0,4,0,0,0,0,0,0,49,8,0,6,5,20,5,32,10,12,15,5,17,2,10,9,6,5,1,10,7,0,3,4,4,8,13,2,9,7,0,6,6,8,5,9,12,10,0,14
894984,9783644767368,221,Editorial Glaciar,El mapa de fuego,0,0,0,0,0,0,36.68,155.88,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061121,9788923857114,222,Editorial Cóndor,La ventana del silencio,3,0,0,0,0,3,32.84,3990.41,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001480,9781454328342,223,Ediciones del Río,La noche del río,38,0,4,0,0,51,13.95,15767.36,LIBROS,Narrativa,Novela contemporánea,Tapa dura,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178306,9780540363134,224,Ediciones del Río,El río secreto,1238,569,2,527,1001,2562,3362.52,31639.89,LIBROS,Narrativa,Novela contemporánea,Tapa dura,324.0,1,11,10,11,15,12,9,15,32,9,72,29,14,15,10,9,10,8,10,9,0,8,17,14,16,24,0,10,0,0,0,0,0,0,58,13,0,10,9,9,14,15,17,13,22,17,20,14,10,9,9,11,7,14,14,0,13,10,8,7,7,7,9,9,0,16,15,22,9,13,49,14,15,15
1079122,9784616853519,225,Ediciones del Río,La senda de hierro,85,1,1,1,4,77,69.97,14547.04,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932514,9785516259165,226,Ediciones Litoral,La senda de hierro,0,0,0,0,3,3,30.82,821.04,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,470.0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017561,9788262842534,227,Libros del Sur,El eco en el viento,0,0,0,0,0,0,99.26,173.05,JUGUETES Y VS,Ciencias Exactas,Ilustrados,Referencia,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054395,9784598296190,228,Editorial Pampa,La tierra de piedra,0,0,0,0,0,0,39.76,93.51,JUGUETES Y VS,Ciencias Exactas,Nuevos autores,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082256,9783077758528,229,Ediciones del Río,La casa fugaz,57,71,9,85,113,254,68.01,15933.96,LIBROS,Empresa y Economía,Nuevos autores,Referencia,348.0,0,2,2,4,1,2,2,7,2,1,11,2,3,3,3,2,1,1,0,2,0,1,5,2,0,2,0,1,0,0,0,0,0,0,0,2,0,7,3,2,0,0,1,1,1,1,5,1,4,1,1,1,1,1,4,0,2,0,2,1,4,2,1,3,0,2,1,2,2,1,1,0,0,0
1120640,9782650535557,230,Ediciones del Río,El puente de arena,105,964,17,804,77,1088,183.15,41348.37,LIBROS,Empresa y Economía,Nuevos autores,Novela contemporánea,505.0,0,1,1,0,0,1,1,1,6,4,2,2,4,1,2,2,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,2,2,1,1,2,1,3,0,0,3,1,1,1,1,1,0,1,0,0,1,0,1,1,3,2,0,2,0,0,2,2,1,1,0,0,0,0
1032087,9785166359593,231,Ediciones del Río,El cielo lejano,70,0,5,0,10,84,53.23,32656.95,LIBROS,Empresa y Economía,Nuevos autores,Referencia,284.0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1035079,9782052613110,232,Ediciones del Río,La noche de cristal,96,2,7,0,4,101,176.16,45136.22,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,745.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065478,9789411807436,233,Ediciones del Río,La voz olvidado,34,0,1,0,0,29,77.8,24103.44,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,583.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008315,9786024460429,234,Libros del Sur,El espejo secreto,0,0,0,0,0,0,123.26,263.89,JUGUETES Y VS,Ciencias Exactas,Nuevos autores,Bolsillo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048636,9784561193961,235,Ediciones del Río,La ruta de papel,18,0,3,0,1,22,38.78,22148.07,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,397.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029058,9786466545151,236,Ediciones del Río,La montaña fugaz,17,1070,1,1098,58,1182,23.48,21727.24,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,378.0,9,1,0,0,1,1,1,1,3,1,4,1,0,3,1,1,1,0,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,3,2,1,4,0,0,1,0,2,0,0,0,0,0
1049848,9786276830328,237,Ediciones del Río,El faro de hierro,18,0,1,0,6,22,67.32,14304.92,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052839,9788625204314,238,Ediciones del Río,La huella eterno,38,0,7,0,0,53,60.78,17122.16,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,644.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076111,9788651727523,239,Ediciones del Río,El reloj fugaz,41,6,9,7,5,64,102.15,16883.39,LIBROS,Ciencias Sociales,Novela contemporánea,Tapa dura,644.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153186,9781173952489,240,Ediciones del Río,La plaza eterno,1106,189,32,182,244,1593,2096.12,22713.21,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,195.0,0,1,2,4,2,3,3,9,10,7,14,8,6,4,11,2,1,3,1,1,0,5,4,2,1,7,0,1,0,0,0,0,0,0,16,5,0,2,4,3,7,8,3,5,5,3,1,1,3,4,0,3,1,2,8,0,4,5,4,4,2,2,3,3,0,4,3,5,1,2,13,2,4,3
1169392,9788549303512,241,Ediciones del Río,La plaza de piedra,1009,395,9,366,559,1684,3435.31,33105.46,LIBROS,Ciencias Sociales,Bestsellers,Tapa dura,455.0,0,10,6,6,7,8,8,10,9,10,28,6,12,8,10,10,5,11,6,3,0,11,2,11,5,12,0,1,0,0,0,0,0,0,13,9,0,9,10,8,9,12,5,9,9,8,11,5,5,2,5,5,1,17,3,0,5,3,5,5,8,4,6,9,0,0,6,14,3,5,14,6,12,9
991328,9781163615736,242,Ediciones del Río,La senda del río,13,2,5,2,0,17,8.6,20519.78,LIBROS,Tecnología,Clásicos,Referencia,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165682,9788549560619,243,Ediciones del Río,El eco de bronce,1144,1452,26,1547,571,3159,1246.62,24012.64,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,287.0,0,8,2,5,6,8,6,9,10,9,25,11,11,13,12,6,3,7,2,11,0,5,3,11,5,8,0,4,0,0,0,0,0,0,37,3,0,8,3,10,7,7,8,3,5,3,15,2,11,11,6,5,2,11,4,0,7,3,10,6,5,11,7,7,0,6,20,12,5,6,8,15,9,10
1141480,9785012954681,244,Ediciones del Río,El puerto de hierro,442,1390,59,1345,155,2090,560.2,32637.58,LIBROS,Narrativa,Novela contemporánea,Bolsillo,394.0,0,3,3,2,1,1,2,2,8,1,12,1,4,5,2,3,2,3,1,1,0,2,3,2,1,1,0,0,0,0,0,0,0,0,11,6,0,2,2,5,1,4,5,1,2,1,2,1,1,1,1,2,1,2,2,0,1,6,1,1,4,2,1,3,0,1,1,1,2,1,1,3,1,5
1138640,9783406119926,245,Ediciones del Río,El puente del sur,111,1228,17,1447,176,1413,366.48,20056.88,LIBROS,Salud y Bienestar,Bolsillo,Referencia,223.0,0,2,2,1,4,2,2,6,5,1,9,2,6,1,2,3,0,1,1,5,0,1,3,5,1,1,0,0,0,0,0,0,0,0,32,1,0,5,1,3,2,3,3,2,1,1,6,2,1,1,2,1,0,1,1,0,3,3,4,1,3,2,0,7,0,2,0,5,1,1,0,2,1,0
1026025,9786310395421,246,Ediciones del Río,El río en la lluvia,24,0,11,0,1,39,21.58,15022.78,LIBROS,Empresa y Economía,Nuevos autores,Referencia,412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049587,9783431756585,247,Editorial Pampa,La montaña de arena,0,0,0,0,0,0,46.85,93.19,JUGUETES Y VS,Ciencias Exactas,Nuevos autores,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521492,9781934213135,248,Ediciones del Río,El eco invisible,14,0,1,0,0,13,174.24,4311.24,LIBROS,Empresa y Economía,Divulgación,Novela contemporánea,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123651,9783735607503,249,Ediciones del Río,El eco invisible,53,1407,16,1792,91,1846,1462.12,133809.11,LIBROS,Empresa y Economía,Divulgación,Edición especial,2081.0,3,0,0,0,1,1,2,5,3,2,1,3,3,1,1,1,2,1,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,6,2,0,2,1,3,0,2,1,1,0,0,1,1,2,4,0,1,0,1,1,0,1,2,1,1,4,1,1,4,0,1,1,0,0,1,1,1,2,2
1124614,9780587636020,250,Ediciones del Río,El cielo fugaz,99,2108,18,2647,138,3049,204.35,38374.5,LIBROS,Salud y Bienestar,Clásicos,Didácticos,469.0,0,1,6,0,1,3,2,5,13,1,7,2,3,4,1,1,2,1,4,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0,3,0,1,1,2,2,2,0,2,0,2,1,0,5,3,0,1,3,1,1,3,0,2,1,0,4,0,1,3,3,2
1028807,9786366244660,251,Ediciones Colina,El puerto nocturno,4,0,2,0,0,6,68.54,273.91,LIBROS,Salud y Bienestar,Clásicos,Didácticos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054966,9789165017491,252,Editorial Cóndor,La plaza del bosque,10,0,0,0,4,15,51.44,10757.08,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141479,9784032590861,253,Ediciones del Río,El faro del río,187,844,39,831,129,1333,527.57,26546.55,LIBROS,Infantil y Juvenil,Divulgación,Tapa dura,278.0,0,1,1,1,1,6,1,3,3,3,11,2,5,2,7,6,1,1,3,2,0,2,0,1,3,1,0,1,0,0,0,0,0,0,1,3,0,1,2,4,1,2,0,2,1,1,7,2,1,1,1,2,1,2,1,0,2,2,2,1,3,3,3,3,0,1,1,4,4,3,2,5,4,2
1130922,9785358674564,254,Ediciones del Río,El mapa en la niebla,199,1778,20,1419,288,2112,1215.64,30040.45,LIBROS,Tecnología,Clásicos,Didácticos,268.0,1,20,6,3,4,11,1,9,9,4,15,6,12,4,5,10,1,5,4,3,0,14,1,1,8,7,0,2,0,0,0,0,0,0,4,0,0,2,5,10,5,14,7,5,2,3,3,2,7,2,2,2,1,5,5,0,5,2,3,2,4,8,6,4,0,1,3,5,7,11,3,3,3,4
1043735,9786451135442,255,Editorial Cóndor,El umbral de sal,9,1,0,1,0,10,42.07,6476.78,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154163,9781607648142,256,Ediciones del Río,La casa de las sombras,617,5,21,0,46,867,1691.3,10105.79,LIBROS,Ciencias Sociales,Didácticos,Divulgación,142.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,8,1,0,0,3
1150669,9789838018530,257,Ediciones del Río,El faro invisible,840,4,17,0,405,1262,1058.86,9598.54,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,139.0,8,10,1,4,11,3,6,9,9,9,17,4,4,6,7,7,6,7,2,1,0,4,5,7,5,11,0,1,0,0,0,0,0,0,4,3,0,6,10,1,7,13,17,2,6,6,11,8,2,5,8,1,1,10,3,0,19,2,15,12,8,6,4,8,0,6,1,5,13,3,5,0,3,4
1148328,9786154653210,258,Ediciones del Río,El eco del río,368,4,44,1,39,467,766.75,9652.3,LIBROS,Ciencias Sociales,Didácticos,Divulgación,144.0,15,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,7,0,0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,6,2
1045446,9783751751979,259,Editorial Cóndor,La noche profundo,9,0,0,0,0,10,59.79,10901.57,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001483,9781042855550,260,Ediciones del Río,El camino de ceniza,32,0,2,0,0,34,18.47,13034.89,LIBROS,Ciencias Sociales,Novela contemporánea,Ilustrados,485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920535,9783436369622,261,Ediciones Litoral,La casa luminoso,0,0,0,0,3,3,7.08,65.49,LIBROS,Ciencias Sociales,Bolsillo,Tapa dura,125.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
908867,9781433359981,262,Ediciones del Río,El jardín de jade,12,0,0,0,0,11,165.13,34178.27,LIBROS,Empresa y Economía,Divulgación,Bestsellers,1091.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818485,9786835379194,263,Ediciones del Río,La torre austral,2,0,0,0,0,2,5.35,24.84,LIBROS,Narrativa,Edición especial,Nuevos autores,649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078198,9781545065528,264,Editorial Trébol,El puente boreal,2,23,1,21,0,26,161.79,25003.29,LIBROS,Infantil y Juvenil,Ilustrados,Bestsellers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027075,9780404041846,265,Ediciones del Río,La isla de bronce,35,0,3,0,0,34,25.39,19611.86,LIBROS,Narrativa,Edición especial,Tapa dura,458.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058184,9785323076898,266,Libros del Sur,El mapa del alba,0,0,0,0,0,0,140.48,280.73,JUGUETES Y VS,Ciencias Sociales,Edición especial,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058185,9786730489036,267,Libros del Sur,La ventana sin fronteras,0,0,0,0,0,0,126.59,309.69,JUGUETES Y VS,Ciencias Sociales,Edición especial,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117899,9786661526967,268,Ediciones del Río,La montaña luminoso,392,2073,17,2085,214,2702,4227.71,52047.61,LIBROS,Empresa y Economía,Clásicos,Novela contemporánea,787.0,0,4,2,4,2,2,5,5,5,7,4,4,9,4,0,3,1,2,6,1,0,3,3,2,3,2,0,2,0,0,0,0,0,0,3,4,0,2,1,3,0,1,2,2,2,2,2,5,1,5,1,3,0,4,2,0,3,4,5,1,5,2,3,3,0,2,3,8,2,2,3,2,3,3
